,COD,Nombre,FK_Unidad,FK_Escala,Data
388,EPA366589,Tasa de empleo de la población. Hombres. Córdoba. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 57.56, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 54.46, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 52.7, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 51.88, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 49.95, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 49.01, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 50.3, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 53.79, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 55.46, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 53.57, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 53.47, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 54.94, 'Secreto': False}]"
389,EPA366588,"Tasa de empleo de la población. Hombres. Coruña, A. Total. ",135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 53.21, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 54.26, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 52.97, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 51.33, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 50.58, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 53.01, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 52.52, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 53.0, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 52.83, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 53.94, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 51.07, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 49.74, 'Secreto': False}]"
390,EPA366587,Tasa de empleo de la población. Hombres. Cuenca. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 59.8, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 59.32, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 54.1, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 55.3, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 57.01, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 60.21, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 57.29, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 56.91, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 59.78, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 58.97, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 55.66, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 57.43, 'Secreto': False}]"
391,EPA366586,Tasa de empleo de la población. Hombres. Gipuzkoa. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 53.35, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 52.72, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 54.4, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 53.67, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 54.85, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 57.36, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 53.57, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 57.28, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 55.75, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 56.97, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 57.08, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 55.93, 'Secreto': False}]"
392,EPA366585,Tasa de empleo de la población. Hombres. Girona. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 60.37, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.61, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 60.68, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 59.36, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 61.36, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 63.38, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 61.99, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 59.01, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 59.83, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 60.42, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 58.77, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 55.31, 'Secreto': False}]"
393,EPA366584,Tasa de empleo de la población. Hombres. Granada. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 51.06, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 52.77, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 54.48, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 54.07, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 53.26, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 51.93, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 51.78, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 52.21, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 51.13, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 49.12, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 50.46, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 49.52, 'Secreto': False}]"
394,EPA366583,Tasa de empleo de la población. Hombres. Guadalajara. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 63.9, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.65, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 62.67, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 63.18, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 61.65, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 62.12, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 62.81, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 60.37, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 59.75, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 61.99, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 59.67, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 59.74, 'Secreto': False}]"
395,EPA366582,Tasa de empleo de la población. Hombres. Huelva. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 52.39, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 50.05, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 53.32, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 50.18, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 50.9, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 50.8, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 54.77, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 50.46, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 51.36, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 46.52, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 56.52, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 51.13, 'Secreto': False}]"
396,EPA366581,Tasa de empleo de la población. Hombres. Huesca. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 57.69, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 60.56, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 58.68, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 57.4, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 57.66, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 57.34, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 55.98, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 60.01, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 58.32, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 60.89, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 62.43, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 59.62, 'Secreto': False}]"
397,EPA366580,Tasa de empleo de la población. Hombres. Jaén. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 50.43, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 47.86, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 49.79, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 51.35, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 50.01, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 52.77, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 52.29, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 53.03, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 52.35, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 50.46, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 48.11, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 51.61, 'Secreto': False}]"
398,EPA366579,Tasa de empleo de la población. Hombres. León. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 49.27, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 51.3, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 51.42, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 48.83, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 49.8, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 52.67, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 50.69, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 48.63, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 49.39, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 51.39, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 47.84, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 48.08, 'Secreto': False}]"
399,EPA366578,Tasa de empleo de la población. Hombres. Lleida. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 61.89, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.3, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 60.81, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 58.64, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 56.63, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 57.82, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.76, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 64.78, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 62.41, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 62.29, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 60.53, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 61.09, 'Secreto': False}]"
400,EPA366577,Tasa de empleo de la población. Hombres. Lugo. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 50.87, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 51.07, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 49.65, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 50.49, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 50.68, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 50.1, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 49.47, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 48.6, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 49.97, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 50.98, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 51.49, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 51.1, 'Secreto': False}]"
401,EPA366576,Tasa de empleo de la población. Hombres. Madrid. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 61.89, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 62.21, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 62.84, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 60.41, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 61.08, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 61.55, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 62.52, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 61.53, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 61.56, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 60.02, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 59.86, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 60.21, 'Secreto': False}]"
402,EPA366575,Tasa de empleo de la población. Hombres. Málaga. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 54.09, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 54.61, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 54.99, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 51.79, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 50.24, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 55.39, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 52.79, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 50.2, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 52.17, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 51.27, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 51.07, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 48.17, 'Secreto': False}]"
